filename,width,height,class,xmin,ymin,xmax,ymax
6e3c83a7-c5c6-46b5-8562-ffa8d99f4bb2_jpg.rf.9195232887b9a63b240edae9f94780fb.jpg,416,416,good bean,12,56,333,367
859bbe6e-7f46-4b86-acd1-86fea679de36_90_jpg.rf.929895a17393dc3b07b8fc4ed7961ce0.jpg,416,416,good bean,17,53,403,401
15f5d196-2633-4a7b-9102-b33c659c6024_270_jpg.rf.90f96821f37d8f6db780a0fe4b64c175.jpg,416,416,good bean,45,8,385,412
4f08fc98-7d4d-43f7-921d-b2ccf8ca726d_jpg.rf.920d2e8e26644f5414d301a08494a202.jpg,416,416,bad bean,7,50,413,370
207aff1c-09cf-47d1-ae76-474c6c31b0e4_jpg.rf.91e0a52dfebd6a58cc7a640d6d20cf5b.jpg,416,416,good bean,49,14,345,356
6b316208-fce5-4562-a45b-736f29a3a697_225_jpg.rf.92f45f49bbd4472f016d1dbfc75d9126.jpg,416,416,bad bean,124,8,346,415
5522f66d-ad72-48d5-9767-5e7b23f6a206_135_jpg.rf.934a216f01137f7451b973a0b3e2631c.jpg,416,416,bad bean,32,74,374,399
51ba5ef7-fd64-4d52-9c3f-9d70e0ff040f_90_jpg.rf.920dd91266ab782dec948356e9eaac5d.jpg,416,416,good bean,20,77,339,349
0dab9689-2c2d-4dc6-bb71-db1b6d82cb17_225_jpg.rf.91decfd6cc1070dc5606ced257ce8e89.jpg,416,416,good bean,86,18,379,397
09e044e6-a2b6-4827-9853-beb7d392347f_270_jpg.rf.920ed79ee5172815029ce2c8f56c7c26.jpg,416,416,good bean,112,42,391,378
16117db8-0d07-4950-b684-370b7d0813ec_225_jpg.rf.92b43d182de507ca14eb8861beb477b8.jpg,416,416,good bean,42,91,409,388
5a3117dc-7932-4c34-ae3f-e5867c98ee0a_135_jpg.rf.915771f97ce8f9ec2559581d29d752ec.jpg,416,416,good bean,31,23,365,415
05693239-35bd-4086-b8c3-e7b6aa763b4f_270_jpg.rf.9306a4cd2e9b51d1924bf9a510996a17.jpg,416,416,good bean,54,22,401,394
72a74631-171a-4cf4-b978-58f358afa95c_225_jpg.rf.939f56c317cf35fd20e2215bcd3aeb80.jpg,416,416,good bean,89,75,381,395
57ab1fc0-e755-40c3-82cb-cce0684f11f4_45_jpg.rf.92a26e37484853e71812c545dddef2b6.jpg,416,416,good bean,41,38,363,341
c6d5a9cd-56bd-4e1a-9ca8-c3562c8140f8_90_jpg.rf.93e3c274b87f5c0da702fc7af36ed0dc.jpg,416,416,good bean,22,34,314,379
82743c35-e968-47ee-93f6-95270352fe13_45_jpg.rf.938f24322bb1c52153b9b7486c391cea.jpg,416,416,bad bean,24,39,365,354
a3f8b634-4b11-478d-bbfe-41a57317ad50_45_jpg.rf.93591d7f45ed1e134edb16a7f926143c.jpg,416,416,good bean,22,19,372,368
8140aed5-a61c-4048-81dc-c9e2149f60b2_225_jpg.rf.93059be3870395766568029dc352fb7e.jpg,416,416,good bean,46,19,397,385
75fea9b7-7c08-4ea2-bb8d-50096fdf774b_90_jpg.rf.94060bbdc522a14b6476bc84ed6343b1.jpg,416,416,good bean,21,57,400,375
7ebb4762-7de4-4754-8cd2-2d4f743f512c_180_jpg.rf.92b7c93059d0a2e2c0a32ea225525d0c.jpg,416,416,good bean,68,47,397,380
b361e99e-9c59-43b5-92f6-80ad77c3287f_270_jpg.rf.95063ac532b1ce7d6f2070788bb66d9c.jpg,416,416,bad bean,34,23,373,399
00800bbf-203e-48bd-b64c-f14ef2579c8a_180_jpg.rf.942894763ccdcf07f387f6f3c6d98d3d.jpg,416,416,good bean,18,69,400,402
06b95f3f-e2f5-4f58-95b1-6f9024e8e5d7_135_jpg.rf.9453a8685baf5a67e65b33fc6cd8d569.jpg,416,416,good bean,73,32,355,404
91c2e56d-2549-4574-9414-86aa17e84ef4_135_jpg.rf.93b06040d1a767a472fa77cb962b35f0.jpg,416,416,good bean,12,44,400,377
687d8151-bfed-420b-9a07-5213500e2964_180_jpg.rf.932431d0f6228efae6698c221471c361.jpg,416,416,good bean,52,9,366,401
b361e99e-9c59-43b5-92f6-80ad77c3287f_45_jpg.rf.9435c83b3b89413b15bb1cbcd283cbcb.jpg,416,416,bad bean,46,10,381,395
898d6980-0ea3-4451-82f1-3bdabc8c6d9d_45_jpg.rf.932d9f3b7aa2979aefe7eea7b4de24c1.jpg,416,416,good bean,13,49,381,358
9fc543ac-91f3-43f6-8df6-28bb9709a3e6_jpg.rf.940d9c150624462b240baaeaf8f8013f.jpg,416,416,good bean,17,7,401,357
503a19e2-d693-4ab0-aae9-9181b1789a94_180_jpg.rf.93f136f78ce7a4c84233f18436b9e413.jpg,416,416,good bean,23,76,407,381
8d331829-b225-451b-8aaa-89058c62faf5_45_jpg.rf.9455dfe7335992131f867f506a8e7d81.jpg,416,416,good bean,55,27,331,354
05693239-35bd-4086-b8c3-e7b6aa763b4f_135_jpg.rf.947b623c05ba5d4c85077e9bb6756fe9.jpg,416,416,good bean,33,22,358,410
94a26150-c197-425f-961b-0a4ae35825cf_135_jpg.rf.947e7685e5c3e0178bf3be94da1a6253.jpg,416,416,good bean,55,82,315,381
57ab1fc0-e755-40c3-82cb-cce0684f11f4_270_jpg.rf.9507bb801071faa0bb4cbd066bebfd60.jpg,416,416,good bean,69,83,399,346
d6faa4f5-e419-4c2d-b0be-316f48d5464a_180_jpg.rf.95277ba90a65d52fe52e71b5c367f1da.jpg,416,416,good bean,77,80,349,397
de7c5c69-6255-4087-9565-1732a07c986d_45_jpg.rf.94fa6806f3d6f0105836861032679b9c.jpg,416,416,bad bean,1,93,346,338
01b9d47e-ecba-48fd-a83f-ece6e05995fc_225_jpg.rf.93aaf7e3fa2e3aed92d5a31bd14f98d3.jpg,416,416,bad bean,97,93,362,380
8140aed5-a61c-4048-81dc-c9e2149f60b2_45_jpg.rf.948002129d6b1f8feb2921702a26b7d2.jpg,416,416,good bean,29,30,384,400
87e64a68-c898-4474-bd57-1e570902862f_jpg.rf.94f95e02614d08ec14f7184d7469f30b.jpg,416,416,good bean,79,13,344,350
345b8a93-c7d2-4b34-9e0c-90f2561ada84_270_jpg.rf.9535cd068ea5683a788535e022bc09d1.jpg,416,416,good bean,43,37,404,376
92810cd4-1652-4556-bc0b-b2e953449143_jpg.rf.949a672cc86c2db56597f5f050a6075a.jpg,416,416,good bean,17,33,415,340
22ada72b-340c-4d68-9534-2729e3347cab_225_jpg.rf.956a05ab28eeae35cbc68a52834a7082.jpg,416,416,good bean,64,6,395,396
69fc95bf-f644-4c92-8057-f05146da07f7_jpg.rf.93f3b5eb1c58da8f0f05d1762af5e5e3.jpg,416,416,good bean,57,6,372,369
6f8a29a3-8b83-47d6-8a5b-7baf97fd4469_225_jpg.rf.93613e33ef8c86bbadea878149986c75.jpg,416,416,good bean,62,101,395,362
d6ed6d4c-2acb-4507-bc4c-70480968eacb_90_jpg.rf.95f469fcff5feac6b4a767d2f338c741.jpg,416,416,good bean,19,42,327,385
6bb51206-67ec-431b-8484-93739b1fddad_180_jpg.rf.950ac52aa50c042234b0449074ddd90c.jpg,416,416,bad bean,83,51,398,352
8140aed5-a61c-4048-81dc-c9e2149f60b2_225_jpg.rf.956886a0d87385aae769faf4c435c344.jpg,416,416,good bean,46,19,397,385
98cb62e4-f491-47c7-b871-9d1aeeac307e_135_jpg.rf.950a18e94f35f3ce2acafcaa854b2227.jpg,416,416,good bean,47,96,362,396
4dcbce83-654c-4125-9939-c4398187533a_45_jpg.rf.954515a6a019441f0c36199a60f2dda6.jpg,416,416,bad bean,1,67,389,377
9aa3d151-a2d6-4d13-ad4f-f133f4552c4f_225_jpg.rf.95920a690c4f358c0e17fda294e09e85.jpg,416,416,good bean,68,75,372,397
2d6fa448-2f18-4db5-a942-7097acff076a_135_jpg.rf.95105661c9992dd4029e60f18b4a1b7c.jpg,416,416,bad bean,27,58,402,382
82743c35-e968-47ee-93f6-95270352fe13_45_jpg.rf.95f70d8dd759eee439550da00f4ee1d1.jpg,416,416,bad bean,24,39,365,354
4eddf419-3396-43d2-8b40-3ccecf2a2620_135_jpg.rf.95469cf696b24874d86d51bb96ec8f25.jpg,416,416,bad bean,75,12,333,404
15fd3442-e84f-4c27-952b-ec415fe777d6_45_jpg.rf.955108f4e6bc90fa0ff016ad45ed6e28.jpg,416,416,good bean,34,59,335,336
7e2e4fb2-dc94-46c6-a203-0db83ca84e81_135_jpg.rf.966f078982127df8346c6b053dae3ccc.jpg,416,416,good bean,21,69,362,371
2c59ee70-dc1c-4de3-83ab-aa36a5fb92c9_135_jpg.rf.967c042ac8833fb610af1c60be1c0e4c.jpg,416,416,good bean,45,78,328,400
fbe4f519-6225-4168-bcf9-4ccc4d0d82bf_45_jpg.rf.971df26b653f13df8c43dd83f1ed0a43.jpg,416,416,bad bean,43,37,339,350
5d5357ec-e4b0-4f32-a45c-2dca5338324d_90_jpg.rf.9569e0c7732ca0d84ea496f52ade2843.jpg,416,416,good bean,25,69,401,367
52c230c2-20b1-4769-978c-d0a859364b3e_135_jpg.rf.9632db073ebd49dd5dc5ab1fb27f05da.jpg,416,416,good bean,66,72,313,399
507e6cd8-2041-47e5-b174-28a6d9328985_45_jpg.rf.96f6e6682caf717f5d3dc8c23e767161.jpg,416,416,good bean,27,104,341,374
6b316208-fce5-4562-a45b-736f29a3a697_90_jpg.rf.95b7c63284c9a0d76b62ee17049465ad.jpg,416,416,bad bean,9,19,363,398
c6d5a9cd-56bd-4e1a-9ca8-c3562c8140f8_180_jpg.rf.9613ad0aa85de3fbd99631218f3c2798.jpg,416,416,good bean,33,99,374,396
91e77c81-f2eb-4358-81d6-eea2509ae443_180_jpg.rf.97f5db017c64c62276be7275ed3f1c5e.jpg,416,416,good bean,70,72,400,341
0df87bae-ddf0-49e3-97af-b371d8544547_90_jpg.rf.97764dd932e5f3ef0ab4c6bfcc6a7c53.jpg,416,416,good bean,21,64,335,357
0dab9689-2c2d-4dc6-bb71-db1b6d82cb17_180_jpg.rf.96ac8b044d7b2801bfba79a72404da90.jpg,416,416,good bean,57,57,389,400
5671fc02-681e-4da8-826f-c1a0b2dc5870_225_jpg.rf.96ba6bcf98b93d71d3a01856f400dc4d.jpg,416,416,good bean,65,26,380,380
90ecbd63-5a3d-4c6b-bd34-594c7c6a2d40_180_jpg.rf.98da722b89e9858313932a285e1b7a4c.jpg,416,416,good bean,49,90,364,399
2abea0f5-7c2a-4519-88c1-d33080ac7db2_90_jpg.rf.98d0efa50c4a575750221114173099b0.jpg,416,416,bad bean,22,93,327,342
898d6980-0ea3-4451-82f1-3bdabc8c6d9d_225_jpg.rf.9776dd39d22668b63ba7cb0813458e66.jpg,416,416,good bean,42,49,404,367
53f913e3-941b-4772-8446-2bad471e22b0_225_jpg.rf.96f946152117cfa0b57175290fa407cc.jpg,416,416,good bean,68,69,401,366
01b9d47e-ecba-48fd-a83f-ece6e05995fc_jpg.rf.96c685b6f608da1c5fd89671137d1dcb.jpg,416,416,bad bean,95,18,327,339
92810cd4-1652-4556-bc0b-b2e953449143_90_jpg.rf.990c6159cf3de623f3e7fa69c724b8b5.jpg,416,416,good bean,28,7,345,401
1b05898a-3be4-4b9e-b4a0-6d23dfdaabf0_jpg.rf.97cc2fa1bf6ddb32e0ab0dd8ce1b16fa.jpg,416,416,good bean,61,25,355,336
adcb9cef-245f-4674-bd16-4c8ad789d0a8_135_jpg.rf.97cd721c42b32a083dcbb233ae818ee3.jpg,416,416,good bean,53,41,331,400
57ab1fc0-e755-40c3-82cb-cce0684f11f4_225_jpg.rf.9816aa9d65143495fdef20df93d8d3b1.jpg,416,416,good bean,73,78,377,375
52fd332d-b13d-4675-8292-bfb533d39432_90_jpg.rf.9826232a47c2e71065b66bf80db612ef.jpg,416,416,good bean,22,64,351,337
3c36fca1-acb0-4a53-95be-087e2c614c76_135_jpg.rf.98a541f1898156f96debad9235a187ce.jpg,416,416,bad bean,59,62,302,385
82743c35-e968-47ee-93f6-95270352fe13_225_jpg.rf.98a9b42b1ecaadeb9c0e14b6da6bc238.jpg,416,416,bad bean,51,64,388,379
2d6fa448-2f18-4db5-a942-7097acff076a_225_jpg.rf.97c6d6316254154c7f4840ce173d21a7.jpg,416,416,bad bean,58,14,382,393
256d7e4e-e47b-466f-adb1-051bda40d918_180_jpg.rf.985c9792a2e87e82a2393e5606715462.jpg,416,416,good bean,44,49,374,411
90ecbd63-5a3d-4c6b-bd34-594c7c6a2d40_270_jpg.rf.96005febababb2e50d91879cc5f8ec58.jpg,416,416,good bean,80,46,392,373
4fac26f2-1588-4362-9e73-ffe2e8791cbb_270_jpg.rf.980a9c0d89450280293c424b7e66ad39.jpg,416,416,bad bean,92,99,403,319
52c230c2-20b1-4769-978c-d0a859364b3e_225_jpg.rf.99c1edf1cd6633630e87dd4f2b08462f.jpg,416,416,good bean,78,96,393,363
303bf4f0-4e58-4f52-83e1-73f1a7ceabc5_jpg.rf.996684cfc461c3083b64a9468fc59e5c.jpg,416,416,good bean,6,49,394,363
a968e0be-061b-40ae-801e-5e286dcbb663_45_jpg.rf.983555e9f4252b32694adc02eeae084c.jpg,416,416,good bean,2,22,371,356
dc2d0160-f922-429c-8c3c-5a6f0f68c023_45_jpg.rf.992e36f1c1066f2c066c71554214e273.jpg,416,416,good bean,14,37,391,377
cce642b7-d4aa-4dc6-951b-e1b655f68334_270_jpg.rf.98d36443711899d19e4d5cec9d547bdb.jpg,416,416,bad bean,82,17,334,310
2bf615ea-7241-4861-82d7-bb74c8b5dfba_90_jpg.rf.99da1a4d3b17c441ebd48c50c47880ae.jpg,416,416,good bean,83,69,347,400
6f8a29a3-8b83-47d6-8a5b-7baf97fd4469_90_jpg.rf.9986609f7f55c1351f5487fe6d57863b.jpg,416,416,good bean,22,63,335,362
687d8151-bfed-420b-9a07-5213500e2964_45_jpg.rf.9a3aa1330b000343f48c2fb5b1e21997.jpg,416,416,good bean,36,33,399,395
87595b49-d19a-4221-8418-57ee268de2d5_jpg.rf.976f1e61a0461d72f314e0b1a91e6900.jpg,416,416,good bean,68,17,350,337
66c7508a-f4ff-4af6-a91b-5f33d3c4d20d_90_jpg.rf.994a728c847d072edd46222d77aa7cb6.jpg,416,416,good bean,17,59,364,395
d6faa4f5-e419-4c2d-b0be-316f48d5464a_135_jpg.rf.98da646af9fa307242b4d6941f7eccb9.jpg,416,416,good bean,46,80,321,384
a968e0be-061b-40ae-801e-5e286dcbb663_180_jpg.rf.9903f3ea88fcf598c71679d6b524e269.jpg,416,416,good bean,37,61,409,403
09f44886-0cae-43b1-97fe-d8055d8d3616_225_jpg.rf.99b5126d1c733d96475fe13234fc9700.jpg,416,416,good bean,47,29,403,376
1ab90226-8889-4bcd-ad0c-ea01fedaaffd_180_jpg.rf.99fe05423a015f5237e5a43a9e310d9f.jpg,416,416,bad bean,27,49,406,378
217fef04-2462-4dca-a170-f780b700b17e_135_jpg.rf.9a126c6415a52784bdb811e249c79b15.jpg,416,416,good bean,53,47,413,415
120bdf6d-39ea-4df8-b8a7-1a4362423b28_270_jpg.rf.99728a7efb8a2773aa3d3597becceb0f.jpg,416,416,good bean,100,46,399,368
76a872d2-5c22-4f33-82b4-18c0f78e1a1b_225_jpg.rf.9a0f45c95f6f39bca725f70a6b103b07.jpg,416,416,good bean,49,37,390,415
f206736f-e48f-4e12-b367-144752c744e6_90_jpg.rf.9a3554cb3e6b0b9e7fb770147629f6d3.jpg,416,416,bad bean,11,83,341,385
708fb576-4b86-4d50-a652-cc0d64f5407a_270_jpg.rf.9a94ab8b585e92446c82e541711ef705.jpg,416,416,good bean,77,83,402,350
c6d5a9cd-56bd-4e1a-9ca8-c3562c8140f8_135_jpg.rf.99abbb40d6e96e65289fc70d81cd3b8e.jpg,416,416,good bean,20,74,341,401
adcb9cef-245f-4674-bd16-4c8ad789d0a8_135_jpg.rf.99c8171892d9dd441177f75749bfb806.jpg,416,416,good bean,53,41,331,400
d6ed6d4c-2acb-4507-bc4c-70480968eacb_225_jpg.rf.9b0b5668a58709ffc08fd84bfeab27a1.jpg,416,416,good bean,84,69,388,403
0dab9689-2c2d-4dc6-bb71-db1b6d82cb17_180_jpg.rf.99f6f9f3b8ad2f6a2230cd7de8cc5186.jpg,416,416,good bean,57,57,389,400
52c230c2-20b1-4769-978c-d0a859364b3e_45_jpg.rf.9b14d48c40b8e2b95864f17c38ca98b0.jpg,416,416,good bean,22,73,366,320
7d0322d1-3583-4a2b-ad25-e76d31603cee_135_jpg.rf.9a5b31d68141145907ff77069c9d5068.jpg,416,416,good bean,58,28,358,402
73cca509-de66-4cbc-9421-8fcb263fefcc_135_jpg.rf.9a5444487c1c5b25497838a6af724d35.jpg,416,416,good bean,13,112,344,374
72ab964e-0b95-46ec-a135-1890eb300c53_90_jpg.rf.9b96e437b359e5d194c7cddc9729b71f.jpg,416,416,good bean,20,65,388,411
57ab1fc0-e755-40c3-82cb-cce0684f11f4_90_jpg.rf.9a2188e1f9c0591dcd2124fcaeff344b.jpg,416,416,good bean,21,84,345,336
507e6cd8-2041-47e5-b174-28a6d9328985_225_jpg.rf.9b09e975df6d8d5737c22da9e8132f1d.jpg,416,416,good bean,73,49,393,324
0d2a4a7e-7b37-49eb-9ad6-8faaf457ad82_225_jpg.rf.9b0ca6298cebb1e2a5f0e00486c583b0.jpg,416,416,good bean,12,48,366,386
90ecbd63-5a3d-4c6b-bd34-594c7c6a2d40_180_jpg.rf.9b4f8c5c48fcbe52b871c9922188ac26.jpg,416,416,good bean,49,90,364,399
5d105570-fd52-46cd-a90a-9dfa42ef878a_135_jpg.rf.99d33e038253e71d4ad56ce9df06bfe9.jpg,416,416,good bean,32,95,387,388
01c27009-f681-4495-8d82-599547aba120_270_jpg.rf.9bc4d92668487cd24f8ada708137b221.jpg,416,416,bad bean,71,7,354,372
5a3117dc-7932-4c34-ae3f-e5867c98ee0a_90_jpg.rf.9b404b02e495313ee7cf444b2c66b261.jpg,416,416,good bean,19,14,367,406
3c966d73-e030-422f-8e66-a2bfb35337dc_45_jpg.rf.9b5b968073b3f7abd906a686dcbae35d.jpg,416,416,good bean,22,25,371,398
805c86e2-7416-44fc-b8aa-f663db39cf8a_270_jpg.rf.9adfdfcabb06826a8497bb0e75fccdbf.jpg,416,416,good bean,42,14,394,392
16117db8-0d07-4950-b684-370b7d0813ec_225_jpg.rf.9b362f887f9a803cffce0d4cf830ff4e.jpg,416,416,good bean,42,91,409,388
93a64c9f-678d-4302-94ea-5758bbf7451c_90_jpg.rf.9b4bea6d987ee9d7da309d8978d49b63.jpg,416,416,good bean,20,103,341,316
0327f441-9a02-40a9-b280-251440ad4cec_45_jpg.rf.9c2ca1b8c22de7344ecf1a4181075fa7.jpg,416,416,good bean,76,74,383,394
2b560df3-ff42-4546-a0bd-11ff2ca590e2_jpg.rf.9bb08d8813ce681a369cd3ead67f25b1.jpg,416,416,bad bean,85,17,315,329
0c04b448-fe60-4b89-bf5a-b18fe90a5870_45_jpg.rf.9b2f0d58d05a68b687cd996e956ab5a1.jpg,416,416,good bean,12,1,339,344
75f27827-8267-4ad8-8c7f-938a7c0c0a72_270_jpg.rf.9bc0ad3e4e09df8f5e49b3eef2dcd764.jpg,416,416,good bean,66,39,415,365
936d35a1-f617-4a9b-99c6-32cfd8284d34_jpg.rf.9bfafd2c716a9af4e50ee5cc37ecbeff.jpg,416,416,good bean,72,18,366,328
a968e0be-061b-40ae-801e-5e286dcbb663_180_jpg.rf.9c3b0caf75f7a472e9d32cd4d2c921bd.jpg,416,416,good bean,37,61,409,403
91b94861-b751-4b86-b7a3-f6b2e3dbbd89_180_jpg.rf.9c0d85da820146478a59b36dec0c1069.jpg,416,416,good bean,66,91,357,400
9cb97279-36f3-438c-97d5-91da39c4e13a_135_jpg.rf.9b48e81b8da14c26e4644fd02c75ecf1.jpg,416,416,good bean,26,26,382,395
91b94861-b751-4b86-b7a3-f6b2e3dbbd89_90_jpg.rf.9bfc619a096a038c20a1f8f4d8109ed5.jpg,416,416,good bean,18,72,335,350
687de30d-714c-4d10-9b23-998af950a13a_270_jpg.rf.9b9444a16ca82b39739ba5a37224bcdd.jpg,416,416,bad bean,15,101,407,335
41ab7cda-4c88-47b8-98da-0c6ee6e07325_90_jpg.rf.9d0490e4d79bc2ebe18bb544b5d988f2.jpg,416,416,good bean,19,74,346,351
0aa414bb-510b-40c9-85e1-f7a7163b3e2c_180_jpg.rf.9c3bda5a8742a651cfdd4a5b408c40b8.jpg,416,416,good bean,81,93,411,382
223d92bc-5ef8-450a-86d6-ab5d6e8c5b3e_270_jpg.rf.9c3d4f5454472a9ceac3ce9777c2fcca.jpg,416,416,good bean,86,56,395,363
97e4c08e-3475-4d77-8b54-a2231e38f6a2_270_jpg.rf.9cbf04b5c943c080537a503d84a201f3.jpg,416,416,good bean,45,32,404,402
75fea9b7-7c08-4ea2-bb8d-50096fdf774b_225_jpg.rf.9d3d6478a1fd168383daa28be6ee21c4.jpg,416,416,good bean,39,31,400,393
24a200ea-e903-4bcd-aee1-fb26e7bfd757_90_jpg.rf.9d1c77b6396cfca0735cba80d6f08373.jpg,416,416,good bean,9,43,381,362
1ab90226-8889-4bcd-ad0c-ea01fedaaffd_90_jpg.rf.9cf613efa4a732a60f9e0207023d3b7f.jpg,416,416,bad bean,40,32,368,408
87cc591e-7e25-4d08-a519-6b5ec6d98cfa_225_jpg.rf.9cd34a6ad889db56646744d4eb646f61.jpg,416,416,good bean,68,75,394,380
69fc95bf-f644-4c92-8057-f05146da07f7_135_jpg.rf.9d5d9e14bb56824d7f64d295d2648878.jpg,416,416,good bean,11,68,381,383
8efe1e18-4032-4f20-996f-60a19c62f547_135_jpg.rf.9c9f2e928675f7766af6afc63f351169.jpg,416,416,good bean,31,95,353,362
72ab964e-0b95-46ec-a135-1890eb300c53_270_jpg.rf.9ca1f9672115b78d7fd1689d3dea4a64.jpg,416,416,good bean,30,6,400,351
33dd040e-50b6-44e7-afc7-230da49bcf12_135_jpg.rf.9e092f2f01db7780973e13389d7cc4af.jpg,416,416,good bean,49,7,343,372
d6ed6d4c-2acb-4507-bc4c-70480968eacb_225_jpg.rf.9d0622d50f0f5ce837ea1017c53ea29e.jpg,416,416,good bean,84,69,388,403
51ba5ef7-fd64-4d52-9c3f-9d70e0ff040f_jpg.rf.9dc5a64434bc6b5c373fa687e79c0197.jpg,416,416,good bean,82,21,335,338
9fc543ac-91f3-43f6-8df6-28bb9709a3e6_45_jpg.rf.9c8bec79b4f3dfb14f0978f587ff65ef.jpg,416,416,good bean,3,11,380,388
27f3e57e-469f-4627-8144-2ce3e9d048b7_270_jpg.rf.9d9bf2d96c70b281360454081249087c.jpg,416,416,good bean,63,84,402,331
96383b0f-647d-4d8b-aae4-c525fb9365d6_135_jpg.rf.9d865c0915462c56fe52625d6536adc7.jpg,416,416,good bean,9,45,371,397
66c7508a-f4ff-4af6-a91b-5f33d3c4d20d_225_jpg.rf.9ebffb1a1d8a7cf9fca110cdc41904b0.jpg,416,416,good bean,56,30,398,397
0c279d03-a83d-4404-b852-2b90d79e1ed3_225_jpg.rf.9e8b1064ad3c50a1a12e76fcba8f7e21.jpg,416,416,good bean,55,42,415,354
53f913e3-941b-4772-8446-2bad471e22b0_jpg.rf.9e29e743389a1de8aac1c0806b85d73a.jpg,416,416,good bean,22,15,383,349
9ef0276c-3a70-4027-8d1d-2503df2e9f56_225_jpg.rf.9d604449e99de69cc84b557979bfa7f0.jpg,416,416,good bean,20,57,415,371
0fbac742-48ee-4857-ab82-3318c8fbdcb8_180_jpg.rf.9e9dc1651a31d614d2d3c3ed10e5f558.jpg,416,416,good bean,88,38,396,380
b361e99e-9c59-43b5-92f6-80ad77c3287f_270_jpg.rf.9dae3b1d83bed581714a4b50f8862117.jpg,416,416,bad bean,34,23,373,399
4737a7d7-5d10-4912-b3e7-c8254a88af02_270_jpg.rf.9e7e4d5bb7d9f5e4801e2480b0d5882b.jpg,416,416,good bean,63,50,402,342
60f07eaa-f4a0-4939-9882-acce7b2ee256_270_jpg.rf.9e4c616cb80b595acbaff6aef111eb8c.jpg,416,416,good bean,51,9,370,371
811f5cf3-9a05-4b39-b1b3-174f31f7cec6_90_jpg.rf.9e55e9f7cf9817b9e57e3e9158ccdfed.jpg,416,416,good bean,13,55,403,407
aa8cc596-1881-4e18-a73f-fe60f6a6a031_jpg.rf.9ecff1018118e0c1589eb4446980f6a5.jpg,416,416,good bean,39,16,359,401
1af687ed-553d-491e-a213-8ddfbfea61ec_jpg.rf.9e587eaf8933897375b543adbc6de187.jpg,416,416,bad bean,76,21,326,395
6b30113e-141c-4956-964b-7b64918f694b_45_jpg.rf.9ec5fcd30fca34c7fa941516c690737e.jpg,416,416,bad bean,15,49,334,341
8dfde29c-73a0-4bd6-a788-0a31baf572a0_225_jpg.rf.9e6903a56ca3082180c005e4154e4dbe.jpg,416,416,good bean,82,41,400,325
4fac26f2-1588-4362-9e73-ffe2e8791cbb_180_jpg.rf.9ed236b6f650ad451dda7993da38e1fe.jpg,416,416,bad bean,97,95,320,403
0c4d65e5-1985-47b2-8252-616ed898bd7c_180_jpg.rf.9dd2472f50f5c485a5242d13ef46ea85.jpg,416,416,good bean,56,55,360,414
b4b3a28f-aee8-402c-856a-b09db5dbeb4a_270_jpg.rf.9e5175a902880553a7890cb3f5898a1b.jpg,416,416,bad bean,107,9,330,394
aa8cc596-1881-4e18-a73f-fe60f6a6a031_180_jpg.rf.9ea238ee12f07d5ffdf6c889d1b68e62.jpg,416,416,good bean,49,16,396,402
0516cd97-ef6c-4542-a884-e01aaa597ac3_135_jpg.rf.9f4767b7a89424a26defb7168770909f.jpg,416,416,good bean,73,36,396,415
92787dc3-1720-41c4-8acc-5c7f3fda0fa5_jpg.rf.9ef78187b3fbaf4ba7d2c353616b6103.jpg,416,416,bad bean,14,35,404,321
a4b1b05e-8f9a-4f68-98fe-52dd9e2a9663_45_jpg.rf.9dee81ee91c75761c09485446051fda4.jpg,416,416,bad bean,30,60,299,346
91c2e56d-2549-4574-9414-86aa17e84ef4_180_jpg.rf.9f0d61d357b4ee701decca1bc898c7b8.jpg,416,416,good bean,64,16,361,402
d141258d-4b06-4d47-9e08-82edbd725dd1_180_jpg.rf.9f4b9ed8f8216854888129019e562f74.jpg,416,416,good bean,48,49,356,410
7089d907-9aaf-459e-ae22-53962285fbc8_jpg.rf.9d3bd5c6b8e7cef6c91aa094af85cd67.jpg,416,416,good bean,9,24,383,393
92009a81-ec1a-4dc0-99aa-c0898383287c_90_jpg.rf.9f3dc3e07f2e946af73f1bbb991bc134.jpg,416,416,good bean,20,64,357,355
87cc591e-7e25-4d08-a519-6b5ec6d98cfa_225_jpg.rf.9f3199aad7ac627843d1920e54ff3b6d.jpg,416,416,good bean,68,75,394,380
a4b1b05e-8f9a-4f68-98fe-52dd9e2a9663_135_jpg.rf.9f1abed601ad469847c7ddfe8a1c2e4e.jpg,416,416,bad bean,50,125,339,387
2d6fa448-2f18-4db5-a942-7097acff076a_270_jpg.rf.a02495acbf2a9a637025751d7333b39f.jpg,416,416,bad bean,42,8,374,378
5064456d-d977-4c88-a2f7-613db1f3f19b_jpg.rf.9f548ffcc2dbeaeefef1f3513d017da9.jpg,416,416,good bean,75,21,340,351
01c27009-f681-4495-8d82-599547aba120_45_jpg.rf.9f651b8a97be70269c2130c41ee28a6e.jpg,416,416,bad bean,17,50,340,354
15fd3442-e84f-4c27-952b-ec415fe777d6_jpg.rf.9f274a13a7aadc2c178e9228b4f46bea.jpg,416,416,good bean,59,22,363,336
11037d07-18b3-4fc4-8025-f06dcbc0500d_45_jpg.rf.9fe87c7798536aa35abcbb630a3dd676.jpg,416,416,bad bean,45,34,344,412
